# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	M	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	PCR	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	assay_name	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_conc	dna_conc_unit	dna_yield	dna_yield_unit
GOMECC4_VERACRUZ_Sta85_Surface_A	sample			GOMECC4_VERACRUZ_Sta85_Surface					-94.29	20.601					Mexico: Gulf of Mexico	2021-10-07T19:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		4	4	1872		29.387	0.0354		8.031		36.434								2057.36	µmol/kg							195.321	µmol/kg																					0	µmol/kg	0.00585	µmol/kg									1.00634	µmol/kg	236.238	µmol/kg	9.31E-09	M	0.00585	µmol/kg	4.01	426	µatm	0.0273	µmol/kg	4	dbar	1.11263	µmol/kg	2408.95	µmol/kg	4.6237	GOMECC4_264	VERACRUZ	Sta85	not provided	23	A	Plate2_70	GOMECC2021_Plate2	70	F9	SAMN37516354	seawater metagenome		0.9807	ng/µl	147.105	ng
GOMECC4_VERACRUZ_Sta85_Surface_B	sample			GOMECC4_VERACRUZ_Sta85_Surface					-94.29	20.601					Mexico: Gulf of Mexico	2021-10-07T19:00-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1960	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1960	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		4	4	1872		29.387	0.0354		8.031		36.434								2057.36	µmol/kg							195.321	µmol/kg																					0	µmol/kg	0.00585	µmol/kg									1.00634	µmol/kg	236.238	µmol/kg	9.31E-09	M	0.00585	µmol/kg	4.01	426	µatm	0.0273	µmol/kg	4	dbar	1.11263	µmol/kg	2408.95	µmol/kg	4.6237	GOMECC4_265	VERACRUZ	Sta85	not provided	23	B	Plate2_64	GOMECC2021_Plate2	64	H8	SAMN37516355	seawater metagenome		1.539	ng/µl	230.85	ng
GOMECC4_VERACRUZ_Sta87_Deep_A	sample			GOMECC4_VERACRUZ_Sta87_Deep					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2040	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2040	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1070	1070	1080		5.749	0.0332		7.877		34.922								2214.06	µmol/kg							151.232	µmol/kg																					27.721	µmol/kg	0.00879	µmol/kg									0.08493	µmol/kg	87.6264	µmol/kg	1.33E-08	M	27.7298	µmol/kg	1.101	549	µatm	1.85093	µmol/kg	1079	dbar	25.873	µmol/kg	2324.6	µmol/kg	4.6404	GOMECC4_267	VERACRUZ	Sta87	not provided	2	A	Plate3_46	GOMECC2021_Plate3	46	F6	SAMN37516356	seawater metagenome	Slight DCM at 50 m.	0.1114	ng/µl	16.71	ng
GOMECC4_VERACRUZ_Sta87_Deep_B	sample			GOMECC4_VERACRUZ_Sta87_Deep					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1070	1070	1080		5.749	0.0332		7.877		34.922								2214.06	µmol/kg							151.232	µmol/kg																					27.721	µmol/kg	0.00879	µmol/kg									0.08493	µmol/kg	87.6264	µmol/kg	1.33E-08	M	27.7298	µmol/kg	1.101	549	µatm	1.85093	µmol/kg	1079	dbar	25.873	µmol/kg	2324.6	µmol/kg	4.6368	GOMECC4_268	VERACRUZ	Sta87	not provided	2	B	Plate3_59	GOMECC2021_Plate3	59	C8	SAMN37516357	seawater metagenome	AM cast.	0.01641	ng/µl	2.4615	ng
GOMECC4_VERACRUZ_Sta87_Deep_C	sample			GOMECC4_VERACRUZ_Sta87_Deep					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine bathypelagic zone [ENVO:00000211]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1980	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1980	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		1070	1070	1080		5.749	0.0332		7.877		34.922								2214.06	µmol/kg							151.232	µmol/kg																					27.721	µmol/kg	0.00879	µmol/kg									0.08493	µmol/kg	87.6264	µmol/kg	1.33E-08	M	27.7298	µmol/kg	1.101	549	µatm	1.85093	µmol/kg	1079	dbar	25.873	µmol/kg	2324.6	µmol/kg	4.6404	GOMECC4_269	VERACRUZ	Sta87	not provided	2	C	Plate3_56	GOMECC2021_Plate3	56	H7	SAMN37516358	seawater metagenome		0.0317	ng/µl	4.755	ng
GOMECC4_VERACRUZ_Sta87_DCM_A	sample			GOMECC4_VERACRUZ_Sta87_DCM					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		50	50	1080		21.286	0.0435		7.991		36.354								2144.41	µmol/kg							154.68	µmol/kg																					3.46778	µmol/kg	0.16188	µmol/kg									0.07119	µmol/kg	178.553	µmol/kg	1.02E-08	M	3.62966	µmol/kg	2.839	484	µatm	0.17261	µmol/kg	50	dbar	2.47504	µmol/kg	2399.14	µmol/kg	4.6237	GOMECC4_270	VERACRUZ	Sta87	not provided	13	A	Plate3_64	GOMECC2021_Plate3	64	H8	SAMN37516359	seawater metagenome		1.428	ng/µl	214.2	ng
GOMECC4_VERACRUZ_Sta87_DCM_B	sample			GOMECC4_VERACRUZ_Sta87_DCM					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		50	50	1080		21.286	0.0435		7.991		36.354								2144.41	µmol/kg							154.68	µmol/kg																					3.46778	µmol/kg	0.16188	µmol/kg									0.07119	µmol/kg	178.553	µmol/kg	1.02E-08	M	3.62966	µmol/kg	2.839	484	µatm	0.17261	µmol/kg	50	dbar	2.47504	µmol/kg	2399.14	µmol/kg	4.6404	GOMECC4_271	VERACRUZ	Sta87	not provided	13	B	Plate3_66	GOMECC2021_Plate3	66	B9	SAMN37516360	seawater metagenome	AM flow.	4.097	ng/µl	614.55	ng
GOMECC4_VERACRUZ_Sta87_DCM_C	sample			GOMECC4_VERACRUZ_Sta87_DCM					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		50	50	1080		21.286	0.0435		7.991		36.354								2144.41	µmol/kg							154.68	µmol/kg																					3.46778	µmol/kg	0.16188	µmol/kg									0.07119	µmol/kg	178.553	µmol/kg	1.02E-08	M	3.62966	µmol/kg	2.839	484	µatm	0.17261	µmol/kg	50	dbar	2.47504	µmol/kg	2399.14	µmol/kg	4.6368	GOMECC4_272	VERACRUZ	Sta87	not provided	13	C	Plate3_61	GOMECC2021_Plate3	61	E8	SAMN37516361	seawater metagenome		1.217	ng/µl	182.55	ng
GOMECC4_VERACRUZ_Sta87_Surface_A	sample			GOMECC4_VERACRUZ_Sta87_Surface					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1960	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1960	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1080		29.279	0.0354		8.085		34.619								2005.52	µmol/kg							193.696	µmol/kg																					0.00391	µmol/kg	0.00488	µmol/kg									0.14939	µmol/kg	224.719	µmol/kg	8.22E-09	M	0.00879	µmol/kg	4.243	365	µatm	0.03808	µmol/kg	3	dbar	6.95606	µmol/kg	2373.12	µmol/kg	4.6368	GOMECC4_273	VERACRUZ	Sta87	not provided	19	A	Plate3_22	GOMECC2021_Plate3	22	F3	SAMN37516362	seawater metagenome		1.974	ng/µl	296.1	ng
GOMECC4_VERACRUZ_Sta87_Surface_B	sample			GOMECC4_VERACRUZ_Sta87_Surface					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2080	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2080	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1080		29.279	0.0354		8.085		34.619								2005.52	µmol/kg							193.696	µmol/kg																					0.00391	µmol/kg	0.00488	µmol/kg									0.14939	µmol/kg	224.719	µmol/kg	8.22E-09	M	0.00879	µmol/kg	4.243	365	µatm	0.03808	µmol/kg	3	dbar	6.95606	µmol/kg	2373.12	µmol/kg	4.7099	GOMECC4_274	VERACRUZ	Sta87	not provided	19	B	Plate3_11	GOMECC2021_Plate3	11	C2	SAMN37516363	seawater metagenome		2.224	ng/µl	333.6	ng
GOMECC4_VERACRUZ_Sta87_Surface_C	sample			GOMECC4_VERACRUZ_Sta87_Surface					-93.5	19.609					Mexico: Gulf of Mexico	2021-10-08T09:26-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2000	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2000	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		3	3	1080		29.279	0.0354		8.085		34.619								2005.52	µmol/kg							193.696	µmol/kg																					0.00391	µmol/kg	0.00488	µmol/kg									0.14939	µmol/kg	224.719	µmol/kg	8.22E-09	M	0.00879	µmol/kg	4.243	365	µatm	0.03808	µmol/kg	3	dbar	6.95606	µmol/kg	2373.12	µmol/kg	4.7099	GOMECC4_275	VERACRUZ	Sta87	not provided	19	C	Plate3_5	GOMECC2021_Plate3	5	E1	SAMN37516364	seawater metagenome	PM cast.	1.012	ng/µl	151.8	ng
GOMECC4_VERACRUZ_Sta89_Deep_A	sample			GOMECC4_VERACRUZ_Sta89_Deep					-93.066	18.836					Mexico: Gulf of Mexico	2021-10-08T20:48-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	1940	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	1940	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		53	53	58		24.48	0.0458		7.994		36.252								2122.81	µmol/kg							157.771	µmol/kg																					2.32108	µmol/kg	0.34524	µmol/kg									0.18237	µmol/kg	177.234	µmol/kg	1.01E-08	M	2.66632	µmol/kg	3.179	479	µatm	0.23503	µmol/kg	54	dbar	6.50195	µmol/kg	2405.94	µmol/kg	4.619	GOMECC4_276	VERACRUZ	Sta89	not provided	2	A	Plate3_18	GOMECC2021_Plate3	18	B3	SAMN37516365	seawater metagenome		2.581	ng/µl	387.15	ng
GOMECC4_VERACRUZ_Sta89_Deep_B	sample			GOMECC4_VERACRUZ_Sta89_Deep					-93.066	18.836					Mexico: Gulf of Mexico	2021-10-08T20:48-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2020	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2020	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		53	53	58		24.48	0.0458		7.994		36.252								2122.81	µmol/kg							157.771	µmol/kg																					2.32108	µmol/kg	0.34524	µmol/kg									0.18237	µmol/kg	177.234	µmol/kg	1.01E-08	M	2.66632	µmol/kg	3.179	479	µatm	0.23503	µmol/kg	54	dbar	6.50195	µmol/kg	2405.94	µmol/kg	4.6473	GOMECC4_277	VERACRUZ	Sta89	not provided	2	B	Plate3_12	GOMECC2021_Plate3	12	D2	SAMN37516366	seawater metagenome		2.658	ng/µl	398.7	ng
GOMECC4_VERACRUZ_Sta89_Deep_C	sample			GOMECC4_VERACRUZ_Sta89_Deep					-93.066	18.836					Mexico: Gulf of Mexico	2021-10-08T20:48-04:00				marine biome [ENVO:00000447]	marine photic zone [ENVO:00000209]	sea water [ENVO:00002149]	0	https://zenodo.org/records/14224755 (v1.1.0) protocol_sampling_sterivex_dry.md	Niskin bottle on CTD rosette	2020	mL	-80	none	P6M	AOML Room 248	AOML Room 248		Pumped through Sterivex filter (0.22-µm) using peristaltic pump	1					no pre-filter	0.22			polyethersulfone	Millipore Sigma Sterivex-GP Pressure Filter Unit, 0.22 µm pore size, polyethersulfone membrane, with Luer outlet, gamma irradiated, sterile	not applicable	not applicable	not applicable	not applicable					2022-03-01	2020	ml	physical | chemical | enzymatic	magnetic beads	https://zenodo.org/records/14224755 (v1.0.0) protocol_extractdna_sterivex_kingfisher.md	ZymoBIOMICS 96 MagBead DNA Kit										Bacteria-16S-V4V5-Parada | Eukarya-18S-V9-Lane-Medlin		53	53	58		24.48	0.0458		7.994		36.252								2122.81	µmol/kg							157.771	µmol/kg																					2.32108	µmol/kg	0.34524	µmol/kg									0.18237	µmol/kg	177.234	µmol/kg	1.01E-08	M	2.66632	µmol/kg	3.179	479	µatm	0.23503	µmol/kg	54	dbar	6.50195	µmol/kg	2405.94	µmol/kg	4.6423	GOMECC4_278	VERACRUZ	Sta89	not provided	2	C	Plate3_16	GOMECC2021_Plate3	16	H2	SAMN37516367	seawater metagenome	PM flow.	4.6	ng/µl	690	ng
